BKKB91918600                  ,ONE       ,SOUTHEAST ASIA ORGANIC CO.  LTD.                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, STARCH ROOTS  N.O.S.  FRESH OR DRIED ,CMDT : STARCH ROOTS  N.O.S.  FRESH OR DRIED :,2021-04-05 09:45:24.393
BKKB92049900                  ,ONE       ,UPS SCS SERVICES (THAILAND) LIMITED                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-04-16 00:00:00.000, GAS OR AIR FILTERING OR PURIFYING MACHINERY ,SHPR : LESHA(THAILAND) CO.  LTD CMDT : GAS OR AIR FILTERING OR PURIFYING MACHINERY :,2021-04-05 09:45:24.440
BKKB92060900                  ,ONE       ,HONOUR LANE LOGISTICS CO.  LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, ALUMINUM ALLOY  UNWROUGHT ,SHPR : CSPC PLASTECH INDUSTRUAL CO LTD CMDT : ALUMINUM ALLOY  UNWROUGHT :,2021-04-05 09:45:24.470
BKKB92446300                  ,ONE       ,PK INTERFREIGHT CO. LTD.                                                                                                                                                            ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, GLASSWARE FOR USE AND DECORATION   OTHER ,SHPR : OCEAN GLASS PUBLIC COMPANY LIMITED CMDT : GLASSWARE FOR USE AND DECORATION   OTHER :,2021-04-05 09:45:24.497
BKKB92452700                  ,ONE       ,NISSIN ELECTRIC (THAILAND) CO. LTD.                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, METAL PARTS FOR WASHER MACHINE ,CMDT : METAL PARTS FOR WASHER MACHINE :,2021-04-05 09:45:24.523
BKKB92686900                  ,ONE       ,SEA & AERO LOGISTICS CO.  LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, BRAZIL NUT CASHEW NUT COCONUT   IN THE INNER SHELL (ENDOCARP) ,SHPR : HERITAGE SNACKS & FOOD CO. LTD. CMDT : BRAZIL NUT CASHEW NUT COCONUT   IN THE INNER SHELL (ENDOCARP) :,2021-04-05 09:45:24.593
BKKB92780400                  ,ONE       ,THAI UNION MANUFACTURING COMPANY LIMITED                                                                                                                                            ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-04-05 09:45:24.620
BKKB92781500                  ,ONE       ,THAI UNION MANUFACTURING COMPANY LIMITED                                                                                                                                            ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-04-05 09:45:24.643
BKKB93244700                  ,ONE       ,HARPERS SEA FREIGHT CO.  LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, AUTOMOTIVE PARTS ,SHPR : NABTESCO AUTOMOTIVE PRODUCTS (THAILAND) CO. LTD. CMDT : AUTOMOTIVE PARTS : BKKN00184A EXPIRED 2021-03-31,2021-04-05 09:45:24.670
BKKB93413500                  ,ONE       ,OASIS LOGISTICS CO. LTD                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, SAFETY OR SPORTS HELMETS  HEADGEAR ,SHPR : ACCESS LOGISTIC CO. LTD. CMDT : SAFETY OR SPORTS HELMETS & HEADGEAR :,2021-04-05 09:45:24.747
BKKB93443800                  ,ONE       ,TRIPLE SHIP INTERNATIONAL CO. LTD.                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, COCONUT MILK ,SHPR : THAI COCONUT PUBLIC CO.  LTD CMDT : COCONUT MILK :,2021-04-05 09:45:24.777
BKKB93533800                  ,ONE       ,PANASONIC MANUFACTURING AYUTHAYA CO. LTD.                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, COPPER CLAD LAMINATE  N.O.S. ,SHPR : PANASONIC MANUFACTURING AYUTHAYA CO. LTD. CMDT : COPPER CLAD LAMINATE  N.O.S. :,2021-04-05 09:45:24.857
BKKB93561900                  ,ONE       ,HELLMANN WORLDWIDE LOGISTICS CO. LTD                                                                                                                                                ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, STREPSIL  DUREX CONDOM ,TEMP.: +20C NO VENT NO PRECOOL SHPR : RECKITT BENCKISER HEALTHCARE MANUFACTURING (THAILAND) LTD. CMDT : STREPSIL  DUREX CONDOM : REQ CNTR PTI OVER 2 DAYS BEFORE LOAD WITH "DRY CONDITION",2021-04-05 09:45:24.883
BKKB93951500                  ,ONE       ,AJINOMOTO CO.  (THAILAND) LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, FOODSTUFFS  N.O.S. ,REQUEST 3 LASHING BAR PER SIDE (LEFT & RIGHT)INTO CONTAINER DOOR SHPR : AJINOMOTO CO.  (THAILAND) LTD. CMDT : FOODSTUFFS  N.O.S. :,2021-04-05 09:45:24.943
BKKB94230300                  ,ONE       ,ADITYA BIRLA CHEMICALS (THAILAND) LTD. (SULPHITES DIVISION)                                                                                                                         ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, CHEMICALS  N.O.S.  NON HAZARDOUS ,CMDT : CHEMICALS  N.O.S.  NON HAZARDOUS :,2021-04-05 09:45:25.150
BKKB94464500                  ,ONE       ,DIGITAL TRANSPORT SYSTEM CO.  LTD.                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-04-16 00:00:00.000, FOODSTUFFS  N.O.S. ,SHPR : SUREE INTERFOODS CO.  LTD. CMDT : FOODSTUFFS  N.O.S. : SUBJECT TO ROLL,2021-04-05 09:45:25.177
BKKB94623900                  ,ONE       ,MULTIPLE FOODS CO. LTD                                                                                                                                                              ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) : SUBJECT TO ROLL,2021-04-05 09:45:25.203
BKKB94639900                  ,ONE       ,MULTIPLE FOODS CO. LTD                                                                                                                                                              ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) :,2021-04-05 09:45:25.227
BKKB94890800                  ,ONE       ,OTANI RADIAL CO. LTD.                                                                                                                                                               ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, TIRES  PNEUMATIC  NEW  FOR BUSES  TRUCKS ,CMDT : TIRES  PNEUMATIC  NEW  FOR BUSES & TRUCKS :,2021-04-05 09:45:25.387
BKKB95251700                  ,ONE       ,T.R.K. BANGKOK INDUSTRY & EXPORTER CO.  LTD.                                                                                                                                        ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, PARTS FOR MOTOR VEHICLES- BODIES (INCLUDING CABS) NOS ,CMDT : PARTS FOR MOTOR VEHICLES- BODIES (INCLUDING CABS) NOS :,2021-04-05 09:45:25.483
BKKB95464600                  ,ONE       ,INDORAMA POLYESTER INDUSTRIES PUBLIC CO.  LTD.                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, RESIN  POLYESTER  UNSATURATED ,CMDT  : RESIN  POLYESTER  UNSATURATED : WEST PORT,2021-04-05 09:45:25.540
BKKB95538800                  ,ONE       ,DHL GLOBAL FORWARDING (THAILAND) LIMITED.                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, SAUCES  MIXED CONDIMENTS OR SEASONINGS  N.O.S. ,SHPR : THAI WORLD IMPORT & EXPORT CO.  LTD. CMDT : SAUCES & MIXED CONDIMENTS OR SEASONINGS  N.O.S. :,2021-04-05 09:45:25.590
BKKB95540800                  ,ONE       ,DHL GLOBAL FORWARDING (THAILAND) LIMITED.                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, SAUCES  MIXED CONDIMENTS OR SEASONINGS  N.O.S. ,SHPR : THAI WORLD IMPORT & EXPORT CO.  LTD. CMDT : SAUCES & MIXED CONDIMENTS OR SEASONINGS  N.O.S. :,2021-04-05 09:45:25.620
BKKB95572600                  ,ONE       ,TOP GLOBAL LOGISTICS CO. LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, HOUSEHOLD ARTICAL (6405.90 SLIPPER) ,SHPR : TOP GLOBAL LOGISTICS CO. LTD. CMDT : HOUSEHOLD ARTICAL (6405.90 SLIPPER) :,2021-04-05 09:45:25.643
BKKB95762700                  ,ONE       ,ASIA MODIFIED STARCH CO. LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, DEXTRINS  OTHER MODIFIED STARCHES ,SHPR : ASIA MODIFIED STARCH CO. LTD. CMDT : DEXTRINS & OTHER MODIFIED STARCHES : 2ND VSL: PKPC1145N,2021-04-05 09:45:25.673
BKKB95822400                  ,ONE       ,JAS FORWARDING WORLDWIDE (THAILAND) CO. LTD.                                                                                                                                        ,          ,                                        ,                                                                                ,2021-04-16 00:00:00.000, COMPOUNDED PLASTICS ,SHPR : NEOTECH ASIA PACIFIC CO. LTD. CMDT : COMPOUNDED PLASTICS :,2021-04-05 09:45:25.697
BKKB96007700                  ,ONE       ,PRANBURI HOTEI CO.  LTD.                                                                                                                                                            ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000,CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED),CM DT : COMMODITY ; NATA DE COCO   :,2021-04-05 09:45:25.723
BKKB96141600                  ,ONE       ,SEABRA INTERNATIONAL MOVERS & LOGISTICS CO. LTD.                                                                                                                                    ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, USED HOUSEHOLD GOODS AND PERSONAL EFFEC ,SHPR : SEABRA INTERNATIONAL MOVERS & LOGISTICS CO. LTD. CMDT : USED HOUSEHOLD GOODS AND PERSONAL EFFEC :,2021-04-05 09:45:25.783
BKKB96334300                  ,ONE       ,MOL CONSOLIDATION SERVICE                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-16 00:00:00.000, TENNIS BALLS ,SHPR : UNIVERSAL SPORTING GOODS (THAI) CO. LTD. CMDT : TENNIS BALLS :,2021-04-05 09:45:25.807
BKKB96565900                  ,ONE       ,SCHENKER (THAI) LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-04-10 00:00:00.000,  FOOD STUFF PI.2101SR0036  PO.4500059973 ,SHPR : HALES TRADING (THAILAND) CO. LTD CMDT :  FOOD STUFF PI.2101SR0036  PO.4500059973 : SUBJECT TO ROLL,2021-04-05 09:45:25.833
BKKB96885700                  ,ONE       ,KUIBURI FRUIT CANNING CO.  LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, PINEAPPLES  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : PINEAPPLES  PREPARED OR PRESERVED (INCL. CANNED) :,2021-04-05 09:45:25.890
BKKB97563800                  ,ONE       ,THAI BRIDGESTONE CO. LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, STEEL SPOOL ,SHPR : THAI BRIDGESTONE CO.  LTD. CMDT : STEEL SPOOL :,2021-04-05 09:45:25.997
BKKB97901400                  ,ONE       ,GENERAL STARCH LIMITED.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, DEXTRINS  OTHER MODIFIED STARCHES ,CMDT : DEXTRINS & OTHER MODIFIED STARCHES :,2021-04-05 09:45:26.050
BKKB97911500                  ,ONE       ,GENERAL STARCH LIMITED.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, DEXTRINS  OTHER MODIFIED STARCHES ,CMDT : DEXTRINS & OTHER MODIFIED STARCHES :,2021-04-05 09:45:26.080
BKKB97917400                  ,ONE       ,GENERAL STARCH LIMITED.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, DEXTRINS  OTHER MODIFIED STARCHES ,CMDT : DEXTRINS & OTHER MODIFIED STARCHES :,2021-04-05 09:45:26.160
BKKB98765600                  ,ONE       ,OTANI RADIAL CO. LTD.                                                                                                                                                               ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, TIRES  PNEUMATIC  NEW  FOR BUSES  TRUCKS ,CMDT : TIRES  PNEUMATIC  NEW  FOR BUSES & TRUCKS :,2021-04-05 09:45:26.190
BKKB98918600                  ,ONE       ,RICELAND FOODS LTD.                                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-04-10 00:00:00.000, RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED ,CMDT : RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED :,2021-04-05 09:45:26.220
BKKB99056700                  ,ONE       ,NMB MINEBEA THAI LIMITED.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, BALL BEARINGS ,CMDT : BALL BEARINGS :,2021-04-05 09:45:26.270
BKKB99059300                  ,ONE       ,TOLL GLOBAL FORWARDING (THAILAND) LIMITED                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, WOODED TOYS ,SHPR : WONDER WORLD PRODUCTS CO. LTD. CMDT : WOODED TOYS :,2021-04-05 09:45:26.300
BKKB99078400                  ,ONE       ,SANGUAN WONGSE STARCH CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, DEXTRINS  OTHER MODIFIED STARCHES ,CMDT : DEXTRINS & OTHER MODIFIED STARCHES :,2021-04-05 09:45:26.323
BKKB99086300                  ,ONE       ,CARGO FOCUS INTERNATIONAL CO.  LTD.                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, TRICYCLES  SCOOTERS  PEDAL CARS AND SIMILAR WHEELED TOYS DOLLS CARRIAGES DOLLS OTHER TOYS REDUCEDSIZE ("SCALE") MODELS AND SIMILAR RECREATIONAL MODELS  WORKING OR NOT PUZZLES OF ALL KINDS. ,CMDT : TRICYCLES  SCOOTERS  PEDAL CARS AND SIMILAR WHEELED TOYS; DOLLS CARRIAGES; DOLLS; OTHER TOYS; REDUCEDSIZE ("SCALE") MODELS AND SIMILAR RECREATIONAL MODELS  WORKING OR NOT; PUZZLES OF ALL KINDS. :,2021-04-05 09:45:26.353
BKKB99175900                  ,ONE       ,ATLANTIC CONTAINER LINE (THAILAND) CO.  LTD.                                                                                                                                        ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, TIRES  PNEUMATIC  NEW  FOR BUSES  TRUCKS ,SHPR : OTANI RADIAL CO. LTD. CMDT : TIRES  PNEUMATIC  NEW  FOR BUSES & TRUCKS :,2021-04-05 09:45:26.380
BKKB99240900                  ,ONE       ,ALLPORT CARGO SERVICES (THAILAND) CO.  LTD.                                                                                                                                         ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, BOTTLES  FLASKS  CARBOYS  OF PLASTICS ,SHPR : ZENITH INFANT PRODUCTS CO.  LTD. CMDT : BOTTLES  FLASKS & CARBOYS  OF PLASTICS : SUBJECT TO ROLL OVER,2021-04-05 09:45:26.433
BKKB99241300                  ,ONE       ,ALLPORT CARGO SERVICES (THAILAND) CO.  LTD.                                                                                                                                         ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, BOTTLES  FLASKS  CARBOYS  OF PLASTICS ,SHPR : ZENITH INFANT PRODUCTS CO.  LTD. CMDT : BOTTLES  FLASKS & CARBOYS  OF PLASTICS : SUBJECT TO ROLL OVER,2021-04-05 09:45:26.450
BKKB99244600                  ,ONE       ,ALLPORT CARGO SERVICES (THAILAND) CO.  LTD.                                                                                                                                         ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, BOTTLES  FLASKS  CARBOYS  OF PLASTICS ,SHPR : ZENITH INFANT PRODUCTS CO.  LTD. CMDT : BOTTLES  FLASKS & CARBOYS  OF PLASTICS : SUBJECT TO ROLL OVER,2021-04-05 09:45:26.467
BKKB99546400                  ,ONE       ,BEST GLOBAL LOGISTICS CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, PRINTED CIRCUIT BOARDS ,SHPR : SANMINA - SCI SYSTEMS (THAILAND) LTD. CMDT : PRINTED CIRCUIT BOARDS :,2021-04-05 09:45:26.510
BKKB99674600                  ,ONE       ,BEST GLOBAL LOGISTICS CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, PASTA  NOODLES  UNCOOKED  WITH EGGS  NOT STUFFED ,SHPR : THAI PRESERVED FOOD FACTORY CO. LTD. CMDT : PASTA & NOODLES  UNCOOKED  WITH EGGS  NOT STUFFED : SUBJECT TO ROLL OVER,2021-04-05 09:45:26.810
BKKB99776900                  ,ONE       ,THAI ARROW PRODUCTS CO. LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, WIRING SETS FOR VEHICLES  AIRCRAFT OR SHIPS ,CMDT : WIRING SETS FOR VEHICLES  AIRCRAFT OR SHIPS :,2021-04-05 09:45:26.877
BKKB99961500                  ,ONE       ,ELC CONTAINER LINES CO. LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, VULCANIZED RUBBER BELT BELTING   REINFORCED ONLY WITH METAL ,SHPR : TDA RUBBER CORPORATION CO. LTD.. OKAMOTO TEXTILE  PORT TOKYO CMDT : VULCANIZED RUBBER BELT BELTING   REINFORCED ONLY WITH METAL :,2021-04-05 09:45:26.927
BKKBA0232700                  ,ONE       ,EASTRONG INTERNATIONAL LOGISTICS (THAILAND) CO.  LTD.                                                                                                                               ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, BERRIES  CHERRIES OR NUTS  N.O.S.  FROZEN ,NO PREE COOL / TEMP : -25C  SHPR : NOBLE MARKETING CO. LTD. CMDT : BERRIES  CHERRIES OR NUTS  N.O.S.  FROZEN :,2021-04-05 09:45:26.953
BKKBA0334300                  ,ONE       ,UNIQUE FREIGHT SOLUTIONS (THAILAND) CO.  LTD                                                                                                                                        ,          ,                                        ,                                                                                ,2021-04-16 00:00:00.000, TIRES  PNEUMATIC  NEW  FOR BUSES  TRUCKS ,SHPR : DEESTONE CORPORATION LIMITED CMDT : TIRES  PNEUMATIC  NEW  FOR BUSES & TRUCKS :,2021-04-05 09:45:26.980
BKKBA0558400                  ,ONE       ,NAWAPLASTIC INDUSTRIES CO. LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, RESIN  POLYPROPYLENE ,SHPR : THE NAWAPLASTIC INDUSTRIES (SARABURI) CO. LTD. CMDT : RESIN  POLYPROPYLENE :,2021-04-05 09:45:27.077
BKKBA1150700                  ,ONE       ,TRUE MARINE CO. LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, FROZEN SEAFOOD ,TEMP -25 C / NO VENT / NO PRECOOL SHPR : COMMERCIAL SUPPLY CENTER CO. LTD. CMDT : FROZEN SEAFOOD :,2021-04-05 09:45:27.137
BKKBA1210400                  ,ONE       ,PRANBURI HOTEI CO.  LTD.                                                                                                                                                            ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, NATA DE COCO ,CMDT : NATA DE COCO :,2021-04-05 09:45:27.163
BKKBA1606600                  ,ONE       ,DACHSER (THAILAND) CO. LTD.                                                                                                                                                         ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, ELECTRONIC GOODS  N.O.S. ,SHPR : TOSHIBA CARRIER (THAILAND) CO.  LTD. CMDT : ELECTRONIC GOODS  N.O.S. :,2021-04-05 09:45:27.190
BKKBA1681900                  ,ONE       ,MASS PORT LOGISTICS CO.  LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, SPARE PART ,SUBJECT TO ROLL ALEXANDRIA (OLD PORT)EGALY21 SHPR : EPINA TRADING CO.  LTD. CMDT : SPARE PART :,2021-04-05 09:45:27.247
BKKBA2132800                  ,ONE       ,DMS FREIGHT CO. LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, JEWELRY  UTENSIL BOXES OR CASES  OF WOOD ,SHPR : IPD PACKAGING LTD CMDT : JEWELRY & UTENSIL BOXES OR CASES  OF WOOD :,2021-04-05 09:45:27.297
BKKBA2259400                  ,ONE       ,MOL LOGISTICS (THAILAND) CO. LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, EMPTY GLASS BOTTLE ,SHPR : BG CONTAINER GLASS COMPANY LIMITED CMDT : EMPTY GLASS BOTTLE :,2021-04-05 09:45:27.323
BKKBA2518900                  ,ONE       ,SUNSWEET INTERTRADE LTD. PART.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, SWEET CORN ON THE COB ,SHPR :  SUN SWEET PUBLIC COMPANY LIMITED CMDT : SWEET CORN ON THE COB :,2021-04-05 09:45:27.350
BKKBA2697300                  ,ONE       ,SHIPCO TRANSPORT (THAILAND) LIMITED                                                                                                                                                 ,0009W     ,ASHDOD                                  ,ONE GRUS                                                                        ,2021-04-19 00:00:00.000,SOY SAUCE,SHPR : BAAECO V FOOD LTD. CMDT : SOY SAUCE : //SUBJECT TO ROLL//,2021-04-05 09:45:27.400
BKKBA3183800                  ,ONE       ,AIR-SEA LINK TRANSPORT CO.  LTD.                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, FROZEN SPRING ROLL PASTRY ,-23 C NO PRECOOL SHPR : THAI AGRI FOODS PUBLIC COMPANY LIMITED CMDT : FROZEN SPRING ROLL PASTRY :,2021-04-05 09:45:27.430
BKKBA3955800                  ,ONE       ,HARPERS SEA FREIGHT CO.  LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, RUBBER BANDS (HS CODE 4016.99.30) ,SHPR : SRITHEPTHAI RUBBER AND PRODUCT CO. LTD. CMDT : RUBBER BANDS (HS CODE 4016.99.30) : SUBJECT TO ROLL OVER,2021-04-05 09:45:27.450
BKKBA4168500                  ,ONE       ,PTT OIL AND RETAIL BUSINESS PUBLIC COMPANY LIMITED                                                                                                                                  ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, LUBRICANTS  NOS ,SURVEY 07-APRIL   CY ON 08-APRIL CMDT : LUBRICANTS  NOS :,2021-04-05 09:45:27.473
BKKBA4425800                  ,ONE       ,BEST GLOBAL LOGISTICS CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, SOY SAUCE ,SHPR : ASAN SERVICE CO.  LTD. CMDT : SOY SAUCE :  SUBJECT TO ROLL.,2021-04-05 09:45:27.500
BKKBA4558800                  ,ONE       ,A.S. LOGISTICS CO. LTD.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, RUBBER BANDS ,SHPR : U. YONG INDUSTRY CO.  LTD CMDT : RUBBER BANDS : SUBJECT TO ROLL,2021-04-05 09:45:27.527
BKKBA5046800                  ,ONE       ,SAVINO DEL BENE (THAILAND) LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, BAMBOO ,SHPR : AANDT GLOBAL EXPORT CO.  LTD. CMDT : BAMBOO : SUBJECT TO ROLL.,2021-04-05 09:45:27.553
BKKBA5112900                  ,ONE       ,C.H. ROBINSON FREIGHT SERVICES (THAILAND) LIMITED.                                                                                                                                  ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, REFRIGERATED CABINET ,SHPR : IARP ASIA CO. LTD. CMDT : REFRIGERATED CABINET :,2021-04-05 09:45:27.580
BKKBA5119900                  ,ONE       ,C.H. ROBINSON FREIGHT SERVICES (THAILAND) LIMITED.                                                                                                                                  ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, REFRIGERATED CABINET ,SHPR : IARP ASIA CO. LTD. CMDT : REFRIGERATED CABINET :,2021-04-05 09:45:27.610
BKKBA5124500                  ,ONE       ,CAPITAL CEREALS CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, RICE IN THE HUSK  UNMILLED ,CMDT : RICE IN THE HUSK  UNMILLED : SUBJECT TO ROLL OVER,2021-04-05 09:45:27.663
BKKBA5440600                  ,ONE       ,ORIENTAL LOGISTICS GROUP (THAILAND) CO.  LTD.                                                                                                                                       ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, CITRUS FRUIT FREDRY   LEMONS (CITRUS LIMON  CITRUS LIMONUM) AND LIMES (CITRUS AURANTIFOLIA  CITRUS LATIFOLIA) ,SHPR : THAWEEPHOL SAMROIYOD LIMITED PARTNERSHIP CMDT : CITRUS FRUIT FRE/DRY   LEMONS (CITRUS LIMON  CITRUS LIMONUM) AND LIMES (CITRUS AURANTIFOLIA  CITRUS LATIFOLIA) :,2021-04-05 09:45:27.703
BKKBA5447600                  ,ONE       ,ORIENTAL LOGISTICS GROUP (THAILAND) CO.  LTD.                                                                                                                                       ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, CITRUS FRUIT FREDRY   LEMONS (CITRUS LIMON  CITRUS LIMONUM) AND LIMES (CITRUS AURANTIFOLIA  CITRUS LATIFOLIA) ,SHPR : THAWEEPHOL SAMROIYOD LIMITED PARTNERSHIP CMDT : CITRUS FRUIT FRE/DRY   LEMONS (CITRUS LIMON  CITRUS LIMONUM) AND LIMES (CITRUS AURANTIFOLIA  CITRUS LATIFOLIA) :,2021-04-05 09:45:27.730
BKKBA5879800                  ,ONE       ,ON-TIME WORLDWIDE LOGISTICS LIMITED.                                                                                                                                                ,          ,                                        ,                                                                                ,2021-04-10 00:00:00.000, RICE IN THE HUSK  UNMILLED ,SHPR : LIENG TONG RICE FLOUR CO.  LTD. CMDT : RICE IN THE HUSK  UNMILLED :SUBJECT TO ROLL.,2021-04-05 09:45:27.833
BKKBA6029300                  ,ONE       ,DHL GLOBAL FORWARDING (THAILAND) LIMITED.                                                                                                                                           ,          ,                                        ,                                                                                ,2021-04-08 00:00:00.000, ARTICLES OF APPAREL AND CLOTHING ACCESSORIES  KNIT ,SHPR : TOP FORM BRASSIERE (MAESOT) CO.  LTD. CMDT : ARTICLES OF APPAREL AND CLOTHING ACCESSORIES  KNIT :,2021-04-05 09:45:27.883
BKKBA6129400                  ,ONE       ,GLOBAL POWER LOGISTICS SERVICES (THAILAND) CO  LTD                                                                                                                                  ,0006S     ,ASHDOD                                  ,AS CARINTHIA                                                                    ,2021-04-17 00:00:00.000,SAUCES & MIXED CONDIMENTS OR SEASONINGS  N.O.S.,SHPR : HEALTHY FOOD PRODUCTS CO.  LTD. CMDT : SAUCES & MIXED CONDIMENTS OR SEASONINGS  N.O.S. :SUBJECT TO ROLL.,2021-04-05 09:45:27.937
BKKBA6915700                  ,ONE       ,ASIAN ALLIANCE INTERNATIONAL COMPANY LIMITED                                                                                                                                        ,          ,                                        ,                                                                                ,2021-04-07 00:00:00.000, ANIMAL  PET FOOD  N.O.S. ,CMDT : ANIMAL & PET FOOD  N.O.S. :,2021-04-05 09:45:27.990
